"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Ciliated_VIC01_72hpi_child_Infected-Ciliated_uninfected_child_Uninfected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000139842"	"ENSG00000139842"	1.15526434546214e-05	0.0410525140916778	4	1	0.544540114154327	1	0.833333333333333
"ENSG00000165219"	"ENSG00000165219"	0.00252575900959163	0.0414543915337593	4	1	0.517707114844652	0.833333333333333	0.833333333333333
"ENSG00000162736"	"ENSG00000162736"	0.00117796422497783	0.041747729391404	3	1	-0.23271453203258	1	1
"ENSG00000122481"	"ENSG00000122481"	0.000130059761887977	0.0417690513232109	6	1	-0.291166737814999	1	1
"ENSG00000166183"	"ENSG00000166183"	0.0362218284602128	0.0418762500619775	13	1	0.212185115679648	1	0.833333333333333
"ENSG00000015479"	"ENSG00000015479"	1.61383489181885e-07	0.0419869886317879	8	1	-0.277700253403133	1	1
"ENSG00000168615"	"ENSG00000168615"	0.00194744371673733	0.0420009040303521	4	1	-0.197185007184326	1	1
"ENSG00000122970"	"ENSG00000122970"	0.000235101033518098	0.0420922054700915	3	1	-0.338740145548717	1	1
"ENSG00000138434"	"ENSG00000138434"	3.75102220187022e-13	0.0426705741062596	6	1	0.5	1	0.833333333333333
"ENSG00000110330"	"ENSG00000110330"	0.000174882449427112	0.0431243777825319	6	1	-0.178089449256213	1	1
"ENSG00000197461"	"ENSG00000197461"	2.01350924016973e-07	0.0435088216301841	5	1	-0.368754772874548	1	1
"ENSG00000176842"	"ENSG00000176842"	0.0223409202971245	0.0436640224744872	3	1	0.409986218635074	1	1
"ENSG00000141854"	"ENSG00000141854"	0.0337409385641791	0.0437440061371776	4	1	0.355213106550643	1	1
"ENSG00000115652"	"ENSG00000115652"	0.000335346756672003	0.0449928512818776	5	1	-0.273523469218304	1	1
"ENSG00000132199"	"ENSG00000132199"	1.00085157507983e-16	0.0455113620530876	7	1	-0.42029665224014	1	1
"ENSG00000168734"	"ENSG00000168734"	0.00139355875493819	0.0457751130311668	5	1	-0.219833230643433	1	1
"ENSG00000100372"	"ENSG00000100372"	0.0339739472881603	0.0461073670408762	3	1	0.308561240402547	1	1
"ENSG00000143374"	"ENSG00000143374"	0.00166388104473221	0.0469139856054699	3	1	0.432603440694707	1	0.833333333333333
"ENSG00000117335"	"ENSG00000117335"	2.60264032345576e-06	0.0469452867868772	5	1	-0.175291305597321	1	1
"ENSG00000182400"	"ENSG00000182400"	0.0121290145357007	0.0473885745500527	3	1	0.376410388503231	1	1
"ENSG00000213186"	"ENSG00000213186"	0.000830992383598201	0.0475264676837187	4	1	-0.680057506430969	1	0.666666666666667
"ENSG00000081320"	"ENSG00000081320"	0.0406465023029804	0.0477520087074582	3	1	0.24782080479878	1	1
"ENSG00000175866"	"ENSG00000175866"	2.51859985227467e-11	0.0481672914216586	10	1	0.172816739231636	1	1
"ENSG00000125850"	"ENSG00000125850"	0.00082573724056782	0.0487893040356438	4	1	0.169046177062004	1	1
"ENSG00000249859"	"ENSG00000249859"	5.02592196711303e-08	0.0488926906811492	7	1	0.542185242310048	1	0.833333333333333
"ENSG00000047457"	"ENSG00000047457"	2.10403475043467e-23	0.0492120679737564	8	1	-0.431166890931596	1	1
"ENSG00000153015"	"ENSG00000153015"	0.00751163768517601	0.0492658125237946	3	1	-0.279929665235857	1	1
