"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Ciliated_UK_72hpi_child_Infected-Ciliated_uninfected_child_Uninfected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000130640"	"ENSG00000130640"	4.2307782794955e-30	0.0249039794036675	7	1	-0.335998854342345	1	1
"ENSG00000172590"	"ENSG00000172590"	2.54599985939231e-05	0.0251970732210838	9	1	0.215524919923773	1	1
"ENSG00000213782"	"ENSG00000213782"	0.0147864833696391	0.025276963355647	4	1	0.188786595765834	1	1
"ENSG00000012822"	"ENSG00000012822"	0.000136852068309228	0.0259046215282058	5	1	-0.216603673266687	1	1
"ENSG00000071127"	"ENSG00000071127"	5.05312065965396e-10	0.0262867157993397	4	1	-0.272936561989886	1	1
"ENSG00000065054"	"ENSG00000065054"	2.19425435588278e-11	0.0263855197320834	7	1	-0.161052497591257	1	1
"ENSG00000141696"	"ENSG00000141696"	8.41156564306226e-07	0.026838646880249	3	1	0.660287901179061	1	1
"ENSG00000141198"	"ENSG00000141198"	0.000166274542178804	0.0269905156960232	6	1	-0.223863442814969	1	1
"ENSG00000212694"	"ENSG00000212694"	0.000382565748121489	0.027171866603911	4	1	0.495026475520839	1	1
"ENSG00000243989"	"ENSG00000243989"	0.000323405908252067	0.0275216970154449	3	1	-0.207222061263409	1	1
"ENSG00000178307"	"ENSG00000178307"	8.0053765207035e-24	0.0281866038110649	3	1	-0.716927071947587	1	1
"ENSG00000114861"	"ENSG00000114861"	1.1157205663886e-16	0.0293696909567931	14	1	-0.167269940818186	1	1
"ENSG00000181085"	"ENSG00000181085"	0.0109935545408102	0.029464425742787	6	1	0.28349645258177	1	1
"ENSG00000139428"	"ENSG00000139428"	3.57737001186101e-06	0.0299227188354187	3	1	0.386949909817144	1	1
"ENSG00000260136"	"ENSG00000260136"	4.28814098218555e-07	0.0304392485639458	6	1	0.384615451070721	1	1
"ENSG00000142166"	"ENSG00000142166"	9.26348784356125e-19	0.0305117730737611	3	1	0.900951147755212	1	0.833333333333333
"ENSG00000111596"	"ENSG00000111596"	2.03331405113702e-16	0.0305886228808488	7	1	0.335846929977648	1	1
"ENSG00000166949"	"ENSG00000166949"	0.00128995858394554	0.0310281810647383	5	1	0.4075007906975	1	1
"ENSG00000074696"	"ENSG00000074696"	0.00254939811422348	0.0313608788881757	3	1	-0.155400046827244	1	1
"ENSG00000171793"	"ENSG00000171793"	0.000241312892473557	0.031778493905802	3	1	-0.506551941021442	1	1
"ENSG00000103174"	"ENSG00000103174"	0.0242480881337537	0.0317980510876932	4	1	-0.378163749414865	1	1
"ENSG00000168884"	"ENSG00000168884"	1.01685278754634e-07	0.0319962803062724	4	1	0.206828037580118	1	1
"ENSG00000056972"	"ENSG00000056972"	7.80150768503326e-13	0.0328050599561039	5	1	-0.559904167651301	1	0.666666666666667
"ENSG00000107968"	"ENSG00000107968"	9.16211695234347e-23	0.0338044581674348	7	1	0.398548511285672	1	1
"ENSG00000104067"	"ENSG00000104067"	2.91487355390913e-14	0.034423229699177	3	1	0.371200772405582	1	1
"ENSG00000143507"	"ENSG00000143507"	0.0139752996461481	0.0345241476827418	5	1	-0.344538373090715	1	1
"ENSG00000198522"	"ENSG00000198522"	0.0477216341100735	0.0350543293048541	3	1	0.301925455445629	1	1
"ENSG00000128951"	"ENSG00000128951"	0.000202318937224045	0.0351270057478044	4	1	-0.118455281036254	1	1
"ENSG00000121680"	"ENSG00000121680"	0.00946560977485052	0.0356051967931761	3	1	-0.780784084747416	0.833333333333333	0.833333333333333
"ENSG00000174652"	"ENSG00000174652"	0.0178440938606081	0.0360741071095353	3	1	-0.591304526963859	1	1
"ENSG00000173226"	"ENSG00000173226"	5.65448415562818e-28	0.0366436972115772	4	1	0.596419290391689	1	1
"ENSG00000073350"	"ENSG00000073350"	0.000318388857745859	0.0377639723288318	5	1	-0.301064985532116	1	1
"ENSG00000230513"	"ENSG00000230513"	0.00481294104811159	0.0380698834159471	3	1	-0.477920066793122	1	0.833333333333333
"ENSG00000173540"	"ENSG00000173540"	0.0258294971029644	0.0382002267238195	4	1	-0.23358478545138	1	1
"ENSG00000180104"	"ENSG00000180104"	1.72178715444127e-08	0.0384908865211116	5	1	-0.574929762140352	1	1
"ENSG00000165782"	"ENSG00000165782"	0.0250193905989466	0.0389602049777076	4	1	0.233269668124682	1	1
"ENSG00000250479"	"ENSG00000250479"	1.0696012910195e-05	0.0394428958308339	4	1	0.564652741747484	1	0.833333333333333
"ENSG00000058600"	"ENSG00000058600"	0.0165086497333882	0.039633455019441	3	1	-0.417845398430287	1	1
"ENSG00000122482"	"ENSG00000122482"	5.49162719601337e-22	0.0397432077000276	10	1	-0.389654723828141	1	1
"ENSG00000187531"	"ENSG00000187531"	1.52329247712882e-05	0.0398103374847413	5	1	-0.201567589455973	1	1
"ENSG00000214078"	"ENSG00000214078"	1.33615624899408e-13	0.0402435806553983	10	1	0.146552087012514	1	1
"ENSG00000111331"	"ENSG00000111331"	0.0147529371766717	0.0404201565897539	3	1	-0.23878191643455	1	1
"ENSG00000070495"	"ENSG00000070495"	0.0212704149298488	0.0415281422698901	4	1	-0.283625230211212	1	1
"ENSG00000071994"	"ENSG00000071994"	7.68057451800958e-15	0.0428410572941193	7	1	0.478366048180437	1	1
"ENSG00000105821"	"ENSG00000105821"	1.82709608514498e-14	0.0436888104514213	7	1	0.354165539377182	1	1
"ENSG00000254560"	"ENSG00000254560"	9.09945323980873e-06	0.0436975688254245	6	1	0.269963357723119	1	1
"ENSG00000025293"	"ENSG00000025293"	0.00529662897973878	0.0438197678562262	3	1	-0.196705352060311	1	1
"ENSG00000282851"	"ENSG00000282851"	0.0435635966038266	0.0441049738674835	3	1	0.576866491557439	1	1
"ENSG00000137312"	"ENSG00000137312"	2.62668014202461e-08	0.0446499563656088	3	1	0.2423685871349	1	1
"ENSG00000113916"	"ENSG00000113916"	8.64744986884206e-17	0.0451046178307152	5	1	0.672351965519325	1	1
"ENSG00000068305"	"ENSG00000068305"	0.000207593673210978	0.0451131917586649	3	1	0.711196454724393	1	0.833333333333333
"ENSG00000182087"	"ENSG00000182087"	4.42444013079112e-07	0.0454577993329672	8	1	-0.195870977982087	1	1
"ENSG00000213626"	"ENSG00000213626"	1.31328140723369e-09	0.0466129534318988	3	1	-0.986218269474142	1	0.5
"ENSG00000173598"	"ENSG00000173598"	4.03165197133501e-29	0.0468318452058051	4	1	-0.216582623791499	1	1
"ENSG00000142230"	"ENSG00000142230"	0.000138765826413941	0.0469735018849303	4	1	-0.23281239408535	1	1
"ENSG00000137824"	"ENSG00000137824"	2.31427042728569e-09	0.047072949672257	3	1	-0.350048726408388	1	1
"ENSG00000082438"	"ENSG00000082438"	5.68597128487603e-08	0.0473089261041387	7	1	0.245998529785524	1	1
"ENSG00000169093"	"ENSG00000169093"	0.0313484623353258	0.0480500866413815	3	1	0.172910287027069	1	1
"ENSG00000125743"	"ENSG00000125743"	2.2430774899717e-08	0.0490964803812028	4	1	-0.637529963452666	1	1
"ENSG00000135838"	"ENSG00000135838"	0.000318388857745859	0.0493934935166188	4	1	-0.281447163206755	1	1
"ENSG00000073921"	"ENSG00000073921"	1.14361756957221e-10	0.0498190838603332	5	1	-0.60575824881822	1	1
"ENSG00000268350"	"ENSG00000268350"	1.01045172599867e-05	0.0498458218253599	6	1	0.395176126030874	1	1
