"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Ciliated_UK_72hpi_adult_Infected-Ciliated_uninfected_adult_Uninfected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000151327"	"ENSG00000151327"	7.51840712247536e-07	0.0410324662615793	4	1	-0.162983211956535	1	1
"ENSG00000152582"	"ENSG00000152582"	0.00668127065639306	0.0412671041919364	3	1	0.485046644668589	0.833333333333333	0.833333333333333
"ENSG00000257923"	"ENSG00000257923"	0.00553313377044095	0.0413241222664711	6	1	0.171636086803728	1	1
"ENSG00000157538"	"ENSG00000157538"	6.6718827908864e-05	0.0418677952845127	4	1	-0.422042525516801	1	1
"ENSG00000174456"	"ENSG00000174456"	0.0310409925029719	0.0426848171225182	3	1	-0.262708016016015	1	1
"ENSG00000215301"	"ENSG00000215301"	2.26853139869997e-07	0.043999959341756	5	1	0.249551341259072	1	1
"ENSG00000119537"	"ENSG00000119537"	9.09724973486293e-16	0.0441832465523318	4	1	-0.941429778678552	1	0.666666666666667
"ENSG00000187726"	"ENSG00000187726"	0.0252790697800229	0.0442284416096224	3	1	-0.236136758447314	1	1
"ENSG00000122481"	"ENSG00000122481"	5.48112603140811e-07	0.0445228159632243	8	1	0.204349034718351	1	1
"ENSG00000054148"	"ENSG00000054148"	0.00105515828600705	0.0450044288877368	4	1	-0.403810619215527	1	1
"ENSG00000139163"	"ENSG00000139163"	0.0164547712305336	0.0452931115714734	5	1	-0.177191330730971	1	1
"ENSG00000165689"	"ENSG00000165689"	0.000542277744749858	0.0453128517646257	4	1	0.588545854719238	0.833333333333333	0.666666666666667
"ENSG00000198467"	"ENSG00000198467"	0.00604652573777359	0.0454693672912478	3	1	0.125609215665006	1	1
"ENSG00000173611"	"ENSG00000173611"	0.00351180338472216	0.0455602761176527	3	1	0.70622332664082	1	0.666666666666667
"ENSG00000171055"	"ENSG00000171055"	0.00923137431171909	0.0458389384214661	4	1	-0.245330336532193	1	1
"ENSG00000145191"	"ENSG00000145191"	2.90420842929761e-08	0.0459809863328406	5	1	0.210196525737735	1	1
"ENSG00000159714"	"ENSG00000159714"	1.81231861601687e-11	0.0462330511257896	8	1	0.302485936488557	1	1
"ENSG00000115239"	"ENSG00000115239"	0.00429590057063957	0.046324522105937	3	1	0.374335599527851	1	1
"ENSG00000167220"	"ENSG00000167220"	0.0236838682650727	0.04710687910721	3	1	-0.217887375458015	1	1
"ENSG00000168818"	"ENSG00000168818"	1.46367726729422e-10	0.0480038802491965	3	1	0.389218700494321	1	1
"ENSG00000122952"	"ENSG00000122952"	4.50369959816154e-20	0.0481418030599164	8	1	0.539784464910106	1	0.833333333333333
"ENSG00000025770"	"ENSG00000025770"	0.0215312350849847	0.0485278783874069	3	1	0.187261447545084	1	1
"ENSG00000136840"	"ENSG00000136840"	9.15646118088593e-08	0.0489194125566154	6	1	-0.359431731612368	1	1
"ENSG00000185838"	"ENSG00000185838"	0.000445886385736568	0.0491417703698696	3	1	0.57172247172492	1	1
"ENSG00000173575"	"ENSG00000173575"	1.89373090697983e-17	0.0494559642128328	5	1	0.292026037012581	1	1
"ENSG00000117226"	"ENSG00000117226"	4.7981552820995e-11	0.049736199378357	6	1	-0.500917284715856	1	1
